experiment_run_id,manifest_id,source_git_commit,case_id,condition_id,seed,mechanism_class_oracle,decision_required,method,probe_requested,mechanism_prediction,mechanism_correct,diagnostic_probe_needed_oracle,initial_environment_steps,probe_environment_steps,verification_environment_steps,adaptation_environment_steps,total_physical_environment_steps
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0016,fault_02,335,stable_bias,False,oracle_audit,False,stable_bias,True,False,78,0,0,0,78
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0017,fault_02,336,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0017,fault_02,336,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0017,fault_02,336,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0017,fault_02,336,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0017,fault_02,336,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0017,fault_02,336,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0018,fault_02,337,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0018,fault_02,337,stable_bias,True,seeded_random_probe,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0018,fault_02,337,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0018,fault_02,337,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0018,fault_02,337,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0018,fault_02,337,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0019,fault_02,338,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0019,fault_02,338,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0019,fault_02,338,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0019,fault_02,338,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0019,fault_02,338,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0019,fault_02,338,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0020,fault_02,339,stable_bias,False,passive,False,stable_bias,True,False,112,0,0,0,112
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0020,fault_02,339,stable_bias,False,seeded_random_probe,False,stable_bias,True,False,112,0,0,0,112
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0020,fault_02,339,stable_bias,False,always_probe,False,stable_bias,True,False,112,0,0,0,112
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0020,fault_02,339,stable_bias,False,global_temporal_gate,False,stable_bias,True,False,112,0,0,0,112
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0020,fault_02,339,stable_bias,False,frozen_phase_conditioned_gate,False,stable_bias,True,False,112,0,0,0,112
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0020,fault_02,339,stable_bias,False,oracle_audit,False,stable_bias,True,False,112,0,0,0,112
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0021,fault_03,330,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0021,fault_03,330,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0021,fault_03,330,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0021,fault_03,330,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0021,fault_03,330,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0021,fault_03,330,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0022,fault_03,331,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0022,fault_03,331,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0022,fault_03,331,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0022,fault_03,331,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0022,fault_03,331,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0022,fault_03,331,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0023,fault_03,332,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0023,fault_03,332,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0023,fault_03,332,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0023,fault_03,332,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0023,fault_03,332,stable_bias,True,frozen_phase_conditioned_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0023,fault_03,332,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0024,fault_03,333,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0024,fault_03,333,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0024,fault_03,333,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0024,fault_03,333,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0024,fault_03,333,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0024,fault_03,333,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0025,fault_03,334,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0025,fault_03,334,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0025,fault_03,334,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0025,fault_03,334,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0025,fault_03,334,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0025,fault_03,334,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0026,fault_03,335,stable_bias,False,passive,False,stable_bias,True,False,107,0,0,0,107
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0026,fault_03,335,stable_bias,False,seeded_random_probe,False,stable_bias,True,False,107,0,0,0,107
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0026,fault_03,335,stable_bias,False,always_probe,False,stable_bias,True,False,107,0,0,0,107
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0026,fault_03,335,stable_bias,False,global_temporal_gate,False,stable_bias,True,False,107,0,0,0,107
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0026,fault_03,335,stable_bias,False,frozen_phase_conditioned_gate,False,stable_bias,True,False,107,0,0,0,107
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0026,fault_03,335,stable_bias,False,oracle_audit,False,stable_bias,True,False,107,0,0,0,107
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0027,fault_03,336,stable_bias,False,passive,False,stable_bias,True,False,90,0,0,0,90
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0027,fault_03,336,stable_bias,False,seeded_random_probe,False,stable_bias,True,False,90,0,0,0,90
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0027,fault_03,336,stable_bias,False,always_probe,False,stable_bias,True,False,90,0,0,0,90
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0027,fault_03,336,stable_bias,False,global_temporal_gate,False,stable_bias,True,False,90,0,0,0,90
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0027,fault_03,336,stable_bias,False,frozen_phase_conditioned_gate,False,stable_bias,True,False,90,0,0,0,90
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0027,fault_03,336,stable_bias,False,oracle_audit,False,stable_bias,True,False,90,0,0,0,90
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0028,fault_03,337,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0028,fault_03,337,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0028,fault_03,337,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0028,fault_03,337,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0028,fault_03,337,stable_bias,True,frozen_phase_conditioned_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0028,fault_03,337,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0029,fault_03,338,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0029,fault_03,338,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0029,fault_03,338,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0029,fault_03,338,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0029,fault_03,338,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0029,fault_03,338,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0030,fault_03,339,stable_bias,False,passive,False,stable_bias,True,False,119,0,0,0,119
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0030,fault_03,339,stable_bias,False,seeded_random_probe,False,stable_bias,True,False,119,0,0,0,119
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0030,fault_03,339,stable_bias,False,always_probe,False,stable_bias,True,False,119,0,0,0,119
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0030,fault_03,339,stable_bias,False,global_temporal_gate,False,stable_bias,True,False,119,0,0,0,119
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0030,fault_03,339,stable_bias,False,frozen_phase_conditioned_gate,False,stable_bias,True,False,119,0,0,0,119
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0030,fault_03,339,stable_bias,False,oracle_audit,False,stable_bias,True,False,119,0,0,0,119
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0031,fault_04,330,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0031,fault_04,330,stable_bias,True,seeded_random_probe,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0031,fault_04,330,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0031,fault_04,330,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0031,fault_04,330,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0031,fault_04,330,stable_bias,True,oracle_audit,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0032,fault_04,331,stable_bias,True,passive,False,stable_bias,True,False,500,0,0,0,500
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0032,fault_04,331,stable_bias,True,seeded_random_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0032,fault_04,331,stable_bias,True,always_probe,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0032,fault_04,331,stable_bias,True,global_temporal_gate,True,stable_bias,True,False,500,64,0,64,564
heldout_20260731T015847Z_a39271db862f,a39271db862f28574ad9eb47de4b2bf476950b58749b21baaac59117cf75981c,c656ad787e5d77174ecbf8e76cdaf9c1b6ac1dab,heldout_case_0032,fault_04,331,stable_bias,True,frozen_phase_conditioned_gate,False,stable_bias,True,False,500,0,0,0,500
