episode_id,seed,segment_id_oracle,regime_id_oracle,method,ambiguous,deterministic_skill,glm_proposed_skill,memory_preference,override_authorized,fallback_used,api_called,selected_skill,verification_status,abstain
45,4555,mixed,B_zero_mean_noise,EVALUATOR_ONLY_ORACLE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
46,4562,mixed,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
46,4562,mixed,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
46,4562,mixed,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
46,4562,mixed,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
46,4562,mixed,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
47,4570,mixed,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
47,4570,mixed,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
47,4570,mixed,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
47,4570,mixed,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
47,4570,mixed,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
48,4571,mixed,B_zero_mean_noise,FROZEN_VARIANCE_RULE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
48,4571,mixed,B_zero_mean_noise,AMBIGUITY_GATED_STATELESS_GLM,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
48,4571,mixed,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
48,4571,mixed,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
48,4571,mixed,B_zero_mean_noise,EVALUATOR_ONLY_ORACLE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
49,4575,recurrence,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
49,4575,recurrence,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
49,4575,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
49,4575,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
49,4575,recurrence,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
50,4576,recurrence,B_zero_mean_noise,FROZEN_VARIANCE_RULE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
50,4576,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_STATELESS_GLM,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
50,4576,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
50,4576,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
50,4576,recurrence,B_zero_mean_noise,EVALUATOR_ONLY_ORACLE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
51,4577,recurrence,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
51,4577,recurrence,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
51,4577,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
51,4577,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
51,4577,recurrence,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
52,4578,recurrence,B_zero_mean_noise,FROZEN_VARIANCE_RULE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
52,4578,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_STATELESS_GLM,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
52,4578,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
52,4578,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
52,4578,recurrence,B_zero_mean_noise,EVALUATOR_ONLY_ORACLE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
53,4579,recurrence,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
53,4579,recurrence,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
53,4579,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
53,4579,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
53,4579,recurrence,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
54,4584,recurrence,B_zero_mean_noise,FROZEN_VARIANCE_RULE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
54,4584,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_STATELESS_GLM,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
54,4584,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
54,4584,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
54,4584,recurrence,B_zero_mean_noise,EVALUATOR_ONLY_ORACLE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
55,4585,recurrence,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,REJECTED,False
55,4585,recurrence,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,REJECTED,False
55,4585,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,REJECTED,False
55,4585,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,REJECTED,False
55,4585,recurrence,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
56,4586,recurrence,B_zero_mean_noise,FROZEN_VARIANCE_RULE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False
56,4586,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_STATELESS_GLM,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False
56,4586,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False
56,4586,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False
56,4586,recurrence,B_zero_mean_noise,EVALUATOR_ONLY_ORACLE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,REJECTED,False
57,4588,recurrence,B_zero_mean_noise,FROZEN_VARIANCE_RULE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
57,4588,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_STATELESS_GLM,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
57,4588,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
57,4588,recurrence,B_zero_mean_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
57,4588,recurrence,B_zero_mean_noise,EVALUATOR_ONLY_ORACLE,False,INDEPENDENT_STOCHASTIC_RETRY,,,False,False,False,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,False
58,4591,recurrence,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
58,4591,recurrence,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
58,4591,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
58,4591,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
58,4591,recurrence,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
59,4593,recurrence,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
59,4593,recurrence,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
59,4593,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
59,4593,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
59,4593,recurrence,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
60,4595,recurrence,A_bias_low_noise,FROZEN_VARIANCE_RULE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
60,4595,recurrence,A_bias_low_noise,AMBIGUITY_GATED_STATELESS_GLM,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
60,4595,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_FALLBACK,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
60,4595,recurrence,A_bias_low_noise,AMBIGUITY_GATED_MEMORY_ABSTAIN,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
60,4595,recurrence,A_bias_low_noise,EVALUATOR_ONLY_ORACLE,False,BOUNDED_PLANAR_COMPENSATION,,,False,False,False,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,False
